150 Inflation Regency/Municipality (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consumer Price Index of Health Group and Sub (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAB MINAHASA UTARA,105.4,105.43,105.39,105.42,105.41,105.41,105.41,105.41,105.39,105.39,105.4,106.24,-,103.08,103.13,103.05,103.12,103.08,103.08,103.08,103.08,103.05,103.05,103.08,104.92,-,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,-,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA MANADO,102.58,102.17,102.39,102.39,101.73,102.21,102.62,103.01,103.43,102.78,102.77,102.81,-,103.7,103.01,103.37,103.37,102.25,103.07,103.76,104.43,105.16,104.04,104.02,104.09,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,-
KOTA KOTAMOBAGU,106.24,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.35,106.35,106.35,-,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.75,98.75,98.75,-,114.27,114.91,114.91,114.91,114.91,114.91,114.91,114.91,114.91,114.91,114.91,114.91,-,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,-,118.01,118.01,118.01,118.01,118.01,118.01,118.01,118.01,118.01,118.01,118.01,118.01,-
LUWUK,104.26,104.31,104.96,105.65,106.13,106.38,106.52,107.25,108.28,110.08,111.51,111.39,-,105.53,105.61,106.72,107.88,108.2,108.63,108.86,110.1,111.85,114.89,117.3,117.1,-,102.02,102.02,102.02,102.02,103.41,103.41,103.41,103.41,103.41,103.41,103.41,103.41,-,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB MOROWALI,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.34,101.34,-,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.64,101.64,-,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,-
KAB TOLI TOLI,100.18,100.37,100.05,99.98,100.73,101.35,101.37,101.45,101.45,101.46,101.52,101.52,-,98.43,98.72,98.25,98.15,99.25,100.17,100.2,100.2,100.2,100.22,100.31,100.31,-,109.61,109.61,109.61,109.61,109.61,109.61,109.61,110.17,110.17,110.17,110.17,110.17,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA PALU,102.58,102.48,102.48,103.03,102.44,102.95,103.25,103.19,103.2,103.16,102.95,103.09,-,104.15,103.96,103.96,105.09,103.65,104.69,105.3,105.19,105.21,105.12,104.7,104.99,-,102.54,102.54,102.54,102.54,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,-,100,100,100,100,100,100,100,100,100,100,100,100,-,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,-
BULUKUMBA,101.2,101.45,101.57,101.64,101.87,101.78,102.23,102.06,102.24,102.44,102.55,102.64,-,103.03,103.66,103.99,104.16,104.74,104.51,105.64,105.23,105.23,105.65,105.63,105.42,-,100,100,100,100,100,100,100,100,100.88,101.01,101.58,102.42,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
WATAMPONE,101.52,101.52,102.12,102.02,102.02,102.02,102.11,102.11,102.12,102.12,102.12,102.12,-,103.86,103.86,105.37,105.14,105.14,105.14,105.35,105.35,105.37,105.37,105.37,105.39,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB WAJO,107.12,107.04,108.13,108.22,106.86,106.86,106.86,106.86,106.86,107.67,107.67,107.67,-,107.94,107.81,108.17,108.29,106.22,106.22,106.22,106.22,106.22,107.46,107.46,107.46,-,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,-,107.28,107.28,116.12,116.12,116.12,116.12,116.12,116.12,116.12,116.12,116.12,116.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB SIDENRENG RAPPANG,101.05,101.05,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,-,101.92,101.92,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB LUWU TIMUR,98.91,98.91,100.42,100.73,102.47,102.7,102.64,104.07,104.63,104.57,104.57,104.57,-,98.51,98.51,98.76,99.19,101.56,101.87,101.79,103.74,104.5,104.42,104.42,104.42,-,100,100,107.46,107.46,107.46,107.46,107.46,107.46,107.46,107.46,107.46,107.46,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA MAKASSAR,105.27,105.33,105.85,106.82,106.96,106.98,106.98,106.85,106.74,106.78,107,107.1,-,103.93,103.75,104.5,105.15,105.34,105.37,105.38,105.19,105.02,105.07,105.06,105.03,-,105.02,106.48,106.48,106.48,106.48,106.48,106.48,106.48,106.48,106.48,108.28,109.23,-,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93,-,103.77,103.77,103.77,109.17,109.24,109.24,109.24,109.24,109.24,109.24,109.24,109.24,-
KOTA PARE PARE,110.43,111.77,111.77,111.79,112.55,112.41,112.46,112.64,112.75,112.53,112.76,112.74,-,103.41,104.4,104.39,104.36,105.89,105.6,105.12,105.5,105.71,105.27,105.73,105.68,-,104.07,111.61,111.61,111.94,111.94,111.94,114.49,114.49,114.49,114.49,114.49,114.49,-,124.26,124.26,124.26,124.26,124.26,124.26,124.26,124.26,124.26,124.26,124.26,124.26,-,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,-
KOTA PALOPO,100.49,100.49,100.63,100.68,100.67,100.81,101.05,101.05,101.07,100.91,100.8,100.75,-,100.89,100.89,101.18,101.29,101.28,101.58,101.65,101.65,101.7,101.35,101.12,101.02,-,100.37,100.37,100.37,100.37,100.37,100.37,101.49,101.49,101.49,101.49,101.49,101.49,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB KONAWE,104.14,121.41,121.41,121.41,121.41,121.41,121.41,121.41,121.41,121.41,121.41,121.41,-,102,102,102,102,102,102,102,102,102,102,102,102,-,100,188.21,188.21,188.21,188.21,188.21,188.21,188.21,188.21,188.21,188.21,188.21,-,111.96,111.96,111.96,111.96,111.96,111.96,111.96,111.96,111.96,111.96,111.96,111.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB KOLAKA,99.98,99.98,99.92,99.92,99.92,99.92,99.92,99.92,99.92,98.12,97.9,97.9,-,99.91,99.91,99.55,99.59,99.59,99.59,99.59,99.59,99.59,99.63,98.42,98.42,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,97.25,97.25,97.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA KENDARI,102.03,101.98,102.11,102.31,102.52,102.55,102.66,102.68,102.97,103.11,103.11,103.11,-,102.42,102.3,102.6,103.06,103.28,103.34,103.08,103.12,103.19,103.39,103.4,103.39,-,104.57,104.57,104.57,104.57,105.39,105.39,107.05,107.05,108.98,109.32,109.32,109.32,-,100,100,100,100,100,100,100,100,100,100,100,100,-,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,-
KOTA BAU BAU,99.42,99.42,99.44,99.42,99.59,99.59,99.87,99.87,99.75,99.92,99.73,100.43,-,97.2,97.2,97.27,97.2,97.71,97.71,98.53,98.53,98.18,98.68,98.12,100.2,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,-,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,-
KAB GORONTALO,101.07,102.17,102.17,102.17,102.15,102.43,101.33,101.33,101.33,100.52,100.52,100.52,-,99.1,101.68,101.68,101.68,101.63,102.29,99.71,99.71,99.71,97.81,97.81,97.81,-,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.71,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA GORONTALO,106.88,106.92,106.92,107.03,106.94,106.94,106.96,106.76,107.01,107.01,106.97,106.97,-,102.93,102.99,102.99,103.21,103.05,103.05,103.05,102.65,103.15,103.15,103.07,103.07,-,106.72,106.72,106.72,106.72,106.72,106.72,106.78,106.78,106.78,106.78,106.78,106.78,-,115.17,115.17,115.17,115.17,115.17,115.17,115.17,115.17,115.17,115.17,115.17,115.17,-,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,-
KAB MAJENE,102.02,102.02,101.86,101.86,102.66,102.66,102.66,102.66,103.15,103.23,103.23,103.25,-,98.91,98.91,98.67,98.67,99.84,99.84,99.84,99.84,99.73,99.84,99.84,99.84,-,111.24,111.24,111.24,111.24,111.24,111.24,111.24,111.24,111.24,111.24,111.24,111.3,-,100,100,100,100,100,100,100,100,109.14,109.14,109.14,109.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAMUJU,101.85,101.85,101.85,101.85,101.85,101.85,101.85,103.07,103.07,103.07,104.35,104.08,-,99.48,99.48,99.48,99.48,99.48,99.48,99.48,101.64,101.64,101.64,103.87,103.41,-,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,-,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,-,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,-
KAB MALUKU TENGAH,114.11,113.33,112.31,112.43,112.43,112.43,114.84,114.84,115.77,115.81,115.81,115.82,-,141.55,139.25,136.24,136.6,136.6,136.6,143.7,143.7,146.43,146.55,146.55,146.58,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA AMBON,111.68,113.71,113.82,113.94,114.66,114.66,114.6,115.45,116.41,116.71,116.75,115.61,-,109.91,112.04,112.22,112.43,112.23,112.23,112.13,113.61,115.29,115.56,115.64,112.93,-,117.83,117.83,117.83,117.83,117.83,117.83,117.83,117.83,117.83,118.77,118.77,118.77,-,102.63,106.73,106.73,106.73,110.99,110.99,110.99,110.99,110.99,110.99,110.99,113.07,-,134.46,134.47,134.47,134.47,134.47,134.47,134.47,134.47,134.47,134.47,134.47,134.47,-
KOTA TUAL,101.08,101.33,105.24,112.24,112.38,112.38,112.38,112.38,112.38,112.79,112.79,112.79,-,100.27,100.27,104.08,104.08,104.31,104.31,104.31,104.31,104.31,104.98,104.98,104.98,-,105.55,107.12,116.61,118.07,118.07,118.07,118.07,118.07,118.07,118.07,118.07,118.07,-,100,100,100,130.81,130.81,130.81,130.81,130.81,130.81,130.81,130.81,130.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB HALMAHERA TENGAH,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,-,99.6,99.6,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.6,-,120,120,120,120,120,120,120,120,120,120,120,120,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA TERNATE,101.64,101.64,101.25,101.56,101.57,101.67,100.6,101.28,101.28,102.94,103.14,103.15,-,103.61,103.61,102.73,103.43,103.46,103.68,101.27,102.79,102.79,106.54,106.99,107.02,-,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-
MANOKWARI,103.54,103.54,103.54,103.54,103.62,103.77,103.77,103.77,105.15,105.32,105.32,105.1,-,102.36,102.36,102.36,102.36,102.57,102.99,102.99,102.99,106.85,107.33,107.33,106.71,-,100,100,100,100,100,100,100,100,100,100,100,100,-,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,-,100,100,100,100,100,100,100,100,100,100,100,100,-
KAB SORONG,106.2,106.22,106.41,107.17,107.34,106.72,106.14,103.86,103.86,103.95,103.95,104.03,-,110.5,110.55,110.87,112.2,112.49,111.41,110.4,106.45,106.45,106.6,106.6,106.74,-,100,100,100,100,100,100,100,100,100,100,100,100,-,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KAB SORONG SELATAN,106.97,106.71,106.78,106.79,106.79,106.99,106.99,106.99,106.99,110.65,110.65,110.65,-,112.62,112.15,112.27,112.3,112.3,112.65,112.65,112.65,112.65,119.29,119.29,119.29,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KOTA SORONG,103.53,103.53,107.14,107.08,107.2,107.09,106.47,106.53,106.8,106.86,106.82,106.69,-,104.99,104.99,105.4,105.3,105.5,105.32,104.31,104.4,104.85,104.94,104.88,104.67,-,100.06,100.06,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,107.12,-,101.06,101.06,114.1,114.1,114.1,114.1,114.1,114.1,114.1,114.1,114.1,114.1,-,111.41,111.41,113.16,113.16,113.16,113.16,113.16,113.16,113.16,113.16,113.16,113.16,-
KOTA JAYAPURA,104,104.22,104.46,104.6,105.32,105.73,106.12,105.67,105.67,105.84,105.88,105.95,-,104.15,104.52,104.94,104.68,104.8,105.5,106.18,105.39,105.41,105.25,105.32,105.38,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,100,-,125.58,125.58,125.58,130.16,140.48,140.48,140.48,140.48,140.48,144.53,144.53,144.99,-
MERAUKE,111.09,111.46,111.48,112.39,112.39,112.98,112.98,112.93,113.28,113.46,113.4,113.35,-,111.16,111.91,111.95,112.47,112.47,112.72,112.72,112.6,113.33,113.69,113.56,113.46,-,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,-,115.95,115.95,115.95,119.07,119.07,119.07,119.07,119.07,119.07,119.07,119.07,119.07,-,105.89,105.89,105.89,107.49,107.49,114.09,114.09,114.09,114.09,114.09,114.09,114.09,-
TIMIKA,107.85,108.42,108.42,108.43,108.43,108.6,108.63,108.73,108.82,108.82,109.33,108.7,-,94.79,95.86,95.86,95.9,95.88,96.5,96.62,96.97,97.29,97.29,99.09,96.86,-,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,-,105.75,105.75,105.75,105.75,105.75,105.75,105.75,105.75,105.75,105.75,105.75,105.75,-,148.09,150.09,150.09,150.09,150.09,150.09,150.09,150.09,150.09,150.09,150.09,150.09,-
KAB NABIRE,102.7,103.85,103.73,104.1,104.3,104.49,105.55,105.95,106.73,106.97,106.97,107.47,-,103.95,107.31,106.96,108.05,108.48,109.03,111.82,112.44,114.73,115.29,115.29,115.29,-,104.03,104.03,104.03,104.03,104.18,104.18,104.49,105.04,105.04,105.17,105.17,105.77,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,100,100,103.79,-
KAB JAYAWIJAYA,102.24,102.24,102.24,102.24,102.24,102.24,100.07,100.07,100.07,100.07,100.07,100.07,-,100.36,100.36,100.36,100.36,100.36,100.36,97.53,97.53,97.53,97.53,97.53,97.53,-,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,-,108.2,108.2,108.2,108.2,108.2,108.2,108.2,108.2,108.2,108.2,108.2,108.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
INDONESIA,105.06,105.24,105.47,105.58,105.58,105.68,105.86,105.91,106.05,106.32,106.45,106.55,-,105.36,105.55,105.78,105.96,105.95,106.05,106.13,106.16,106.42,106.62,106.83,107.01,-,105.66,105.93,106.27,106.34,106.38,106.61,106.62,106.66,106.71,106.84,106.97,107,-,103.33,103.4,103.56,103.59,103.57,103.57,104.09,104.19,104.22,104.78,104.81,104.81,-,108.07,108.28,108.38,108.5,108.59,108.62,108.67,108.71,108.8,108.85,108.87,109.04,-
